county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case
Iron,2018,2,810.0,1452.0,963.0,489.0,162785.0,201.0,112.0,1.79
Iron,2018,3,810.0,1452.0,962.0,490.0,160846.0,199.0,111.0,1.79
Iron,2018,4,808.0,1437.0,964.0,473.0,161987.0,200.0,113.0,1.78
Iron,2018,5,809.0,1436.0,968.0,468.0,162263.0,201.0,113.0,1.78
Iron,2018,6,808.0,1440.0,966.0,474.0,162036.0,201.0,113.0,1.78
Iron,2018,7,793.0,1424.0,948.0,476.0,158149.0,199.0,111.0,1.8
Iron,2018,8,779.0,1387.0,933.0,454.0,157076.0,202.0,113.0,1.78
Iron,2018,9,772.0,1345.0,915.0,430.0,149411.0,194.0,111.0,1.74
Iron,2018,10,765.0,1332.0,900.0,432.0,149906.0,196.0,113.0,1.74
Iron,2018,11,762.0,1318.0,895.0,423.0,147276.0,193.0,112.0,1.73
Iron,2018,12,765.0,1318.0,894.0,424.0,148924.0,195.0,113.0,1.72
Iron,2019,1,755.0,1310.0,890.0,420.0,140515.0,186.0,107.0,1.74
Iron,2019,2,749.0,1303.0,884.0,419.0,139723.0,187.0,107.0,1.74
Iron,2019,3,745.0,1294.0,876.0,418.0,133458.0,179.0,103.0,1.74
Iron,2019,4,729.0,1273.0,854.0,419.0,131291.0,180.0,103.0,1.75
Iron,2019,5,733.0,1298.0,867.0,431.0,135994.0,186.0,105.0,1.77
Iron,2019,6,717.0,1282.0,846.0,436.0,136803.0,191.0,107.0,1.79
Iron,2019,7,707.0,1267.0,837.0,430.0,138063.0,195.0,109.0,1.79
Iron,2019,8,704.0,1289.0,836.0,453.0,134729.0,191.0,105.0,1.83
Iron,2019,9,708.0,1301.0,837.0,464.0,134552.0,190.0,103.0,1.84
Iron,2019,10,700.0,1283.0,823.0,460.0,132234.0,189.0,103.0,1.83
Iron,2019,11,712.0,1293.0,830.0,463.0,135002.0,190.0,104.0,1.82
Iron,2019,12,715.0,1317.0,847.0,470.0,140020.0,196.0,106.0,1.84
Iron,2020,1,737.0,1352.0,880.0,472.0,141160.0,192.0,104.0,1.83
Iron,2020,2,748.0,1381.0,889.0,492.0,142870.0,191.0,103.0,1.85
Iron,2020,3,771.0,1416.0,913.0,503.0,239609.0,311.0,169.0,1.84
Iron,2020,4,855.0,1587.0,1021.0,566.0,257240.0,301.0,162.0,1.86
Iron,2020,5,876.0,1625.0,1046.0,579.0,281073.0,321.0,173.0,1.86
Iron,2020,6,831.0,1516.0,987.0,529.0,260241.0,313.0,172.0,1.82
Iron,2020,7,811.0,1445.0,956.0,489.0,253403.0,312.0,175.0,1.78
Iron,2020,8,784.0,1384.0,929.0,455.0,237489.0,303.0,172.0,1.77
Iron,2020,9,787.0,1372.0,927.0,445.0,237587.0,302.0,173.0,1.74
Iron,2020,10,785.0,1377.0,922.0,455.0,248482.0,317.0,180.0,1.75
Iron,2020,11,780.0,1376.0,917.0,459.0,245761.0,315.0,179.0,1.76
Iron,2020,12,819.0,1458.0,964.0,494.0,253799.0,310.0,174.0,1.78
Iron,2021,1,826.0,1489.0,982.0,507.0,307415.0,372.0,206.0,1.8
Iron,2021,2,833.0,1503.0,995.0,508.0,311938.0,374.0,208.0,1.8
Iron,2021,3,821.0,1484.0,983.0,501.0,310759.0,379.0,209.0,1.81
Iron,2021,4,797.0,1436.0,953.0,483.0,299192.0,375.0,208.0,1.8
Iron,2021,5,796.0,1421.0,949.0,472.0,320589.0,403.0,226.0,1.79
Iron,2021,6,799.0,1434.0,945.0,489.0,286328.0,358.0,200.0,1.79
Iron,2021,7,813.0,1477.0,967.0,510.0,329624.0,405.0,223.0,1.82
Iron,2021,8,823.0,1503.0,986.0,517.0,331309.0,403.0,220.0,1.83
Iron,2021,9,834.0,1535.0,1003.0,532.0,343606.0,412.0,224.0,1.84
Iron,2021,10,827.0,1525.0,1000.0,525.0,375054.0,454.0,246.0,1.84
Iron,2021,11,831.0,1533.0,1009.0,524.0,367645.0,442.0,240.0,1.84
Iron,2021,12,837.0,1550.0,1011.0,539.0,370746.0,443.0,239.0,1.85
Iron,2022,1,865.0,1594.0,1042.0,552.0,378180.0,437.0,237.0,1.84
Iron,2022,2,874.0,1617.0,1053.0,564.0,394677.0,452.0,244.0,1.85
Iron,2022,3,874.0,1630.0,1054.0,576.0,389008.0,445.0,239.0,1.86
Iron,2022,4,910.0,1712.0,1108.0,604.0,400364.0,440.0,234.0,1.88
Iron,2022,5,938.0,1766.0,1143.0,623.0,407682.0,435.0,231.0,1.88
Iron,2022,6,906.0,1714.0,1102.0,612.0,409045.0,451.0,239.0,1.89
Iron,2022,7,917.0,1747.0,1116.0,631.0,416762.0,454.0,239.0,1.91
Iron,2022,8,933.0,1778.0,1139.0,639.0,424176.0,455.0,239.0,1.91
Iron,2022,9,944.0,1789.0,1148.0,641.0,427782.0,453.0,239.0,1.9
Iron,2022,10,935.0,1757.0,1135.0,622.0,480120.0,513.5,273.26,1.88
Iron,2022,11,953.0,1797.0,1157.0,640.0,477334.0,500.88,265.63,1.89
Iron,2022,12,948.0,1784.0,1152.0,632.0,481961.0,508.4,270.16,1.88
Iron,2023,1,971.0,1817.0,1182.0,635.0,478828.0,493.13,263.53,1.87
Iron,2023,2,984.0,1826.0,1188.0,638.0,489134.0,497.09,267.87,1.86
Iron,2023,3,995.0,1842.0,1203.0,639.0,297704.0,299.2,161.62,1.85
Iron,2023,4,1001.0,1862.0,1206.0,656.0,299893.0,299.59,161.06,1.86
Iron,2023,5,1019.0,1891.0,1225.0,666.0,307009.0,301.28,162.35,1.86
Iron,2023,6,1012.0,1885.0,1219.0,666.0,307539.0,303.89,163.15,1.86
Iron,2023,7,1016.0,1883.0,1218.0,665.0,306263.0,301.44,162.65,1.85
Iron,2023,8,993.0,1831.0,1187.0,644.0,303573.0,305.71,165.8,1.84
Iron,2023,9,999.0,1834.0,1197.0,637.0,304268.0,304.57,165.9,1.84
Iron,2023,10,1030.0,1899.0,1237.0,662.0,325417.0,316.0,171.0,1.84
Iron,2023,11,1013.0,1867.0,1221.0,646.0,320913.0,317.0,172.0,1.84
Iron,2023,12,1015.0,1863.0,1219.0,644.0,316909.0,312.0,170.0,1.84
Iron,2024,1,1010.0,1827.0,1205.0,622.0,305992.0,303.0,167.0,1.81
Iron,2024,2,1011.0,1830.0,1205.0,625.0,303425.0,300.0,166.0,1.81
Iron,2024,3,1028.0,1866.0,1229.0,637.0,304451.0,296.0,163.0,1.82
Iron,2024,4,1028.0,1854.0,1226.0,628.0,304163.0,296.0,164.0,1.8
Iron,2024,5,1011.0,1815.0,1207.0,608.0,297713.0,294.0,164.0,1.8
Iron,2024,6,1009.0,1820.0,1206.0,614.0,301265.0,299.0,166.0,1.8
Iron,2024,7,1002.0,1797.0,1194.0,603.0,303286.0,303.0,169.0,1.79
Iron,2024,8,1000.0,1799.0,1190.0,609.0,300689.0,301.0,167.0,1.8
Iron,2024,9,1006.0,1812.0,1202.0,610.0,301812.0,300.0,167.0,1.8
Iron,2024,10,992.0,1808.0,1189.0,619.0,304781.0,307.0,169.0,1.82
Iron,2024,11,1010.0,1847.0,1226.0,621.0,307153.0,304.0,166.0,1.83
Iron,2024,12,1020.0,1873.0,1245.0,628.0,307961.0,302.0,164.0,1.84
Iron,2025,1,1015.0,1837.0,1236.0,601.0,302407.0,298.0,165.0,1.81
Iron,2025,2,1011.0,1842.0,1227.0,615.0,301826.0,299.0,164.0,1.82
Iron,2025,3,1018.0,1871.0,1239.0,632.0,302524.0,297.0,162.0,1.84
Iron,2025,4,1032.0,1912.0,1260.0,652.0,308791.0,299.0,162.0,1.85
Iron,2025,5,1030.0,1920.0,1258.0,662.0,306073.0,297.0,159.0,1.86
Iron,2025,6,1024.0,1891.0,1248.0,643.0,308799.0,302.0,163.0,1.85
Iron,2025,7,1025.0,1900.0,1244.0,656.0,314082.0,306.0,165.0,1.85
Iron,2025,8,1014.0,1868.0,1224.0,644.0,310502.0,306.0,166.0,1.84
Iron,2025,9,1012.0,1874.0,1221.0,653.0,305018.0,301.0,163.0,1.85
Iron,2025,10,993.0,1846.0,1203.0,643.0,307790.0,310.0,167.0,1.86
Iron,2025,11,985.0,1822.0,1196.0,626.0,303160.0,308.0,166.0,1.85
Iron,2025,12,1004.0,1844.0,1207.0,637.0,310001.0,309.0,168.0,1.84
Iron,2026,1,993.0,1846.0,1203.0,643.0,307790.0,310.0,167.0,1.86
Iron,2026,2,985.0,1822.0,1196.0,626.0,303160.0,308.0,166.0,1.85
Iron,2026,3,1004.0,1844.0,1207.0,637.0,310001.0,309.0,168.0,1.84
Isabella,2014,10,4369.0,8066.0,5173.0,2893.0,991070.0,227.0,123.0,1.85
Isabella,2014,11,4336.0,8001.0,5118.0,2883.0,966586.0,223.0,121.0,1.85
Isabella,2014,12,4297.0,7939.0,5093.0,2846.0,946081.0,220.0,119.0,1.85
Isabella,2015,1,4251.0,7888.0,5036.0,2852.0,911904.0,215.0,116.0,1.86
Isabella,2015,2,4270.0,7877.0,5058.0,2819.0,929011.0,218.0,118.0,1.84
Isabella,2015,3,4249.0,7878.0,5055.0,2823.0,922792.0,217.0,117.0,1.85
Isabella,2015,4,4138.0,7718.0,4935.0,2783.0,908918.0,220.0,118.0,1.87
Isabella,2015,5,4137.0,7704.0,4926.0,2778.0,903376.0,218.0,117.0,1.86
Isabella,2015,6,4127.0,7641.0,4892.0,2749.0,882710.0,214.0,116.0,1.85
Isabella,2015,7,4076.0,7589.0,4838.0,2751.0,872983.0,214.0,115.0,1.86
Isabella,2015,8,4073.0,7636.0,4849.0,2787.0,867871.0,213.0,114.0,1.87
Isabella,2015,9,4071.0,7569.0,4838.0,2731.0,854484.0,210.0,113.0,1.86
Isabella,2015,10,4041.0,7456.0,4779.0,2677.0,843359.0,209.0,113.0,1.85
Isabella,2015,11,3998.0,7373.0,4724.0,2649.0,835161.0,209.0,113.0,1.84
Isabella,2015,12,3948.0,7311.0,4663.0,2648.0,834191.0,211.0,114.0,1.85
Isabella,2016,1,3954.0,7283.0,4656.0,2627.0,819148.0,207.0,112.0,1.84
Isabella,2016,2,3942.0,7227.0,4644.0,2583.0,821157.0,208.0,114.0,1.83
Isabella,2016,3,3923.0,7211.0,4638.0,2573.0,816565.0,208.0,113.0,1.84
Isabella,2016,4,3890.0,7158.0,4597.0,2561.0,805541.0,207.0,113.0,1.84
Isabella,2016,5,3868.0,7117.0,4568.0,2549.0,798959.0,207.0,112.0,1.84
Isabella,2016,6,3852.0,7075.0,4521.0,2554.0,799682.0,208.0,113.0,1.84
Isabella,2016,7,3810.0,6972.0,4450.0,2522.0,782807.0,205.0,112.0,1.83
Isabella,2016,8,3811.0,6973.0,4464.0,2509.0,778243.0,204.0,112.0,1.83
Isabella,2016,9,3842.0,7067.0,4493.0,2574.0,792915.0,206.0,112.0,1.84
Isabella,2016,10,3784.0,6933.0,4424.0,2509.0,771543.0,204.0,111.0,1.83
Isabella,2016,11,3752.0,6839.0,4388.0,2451.0,762211.0,203.0,111.0,1.82
Isabella,2016,12,3754.0,6903.0,4398.0,2505.0,766466.0,204.0,111.0,1.84
Isabella,2017,1,3736.0,6811.0,4369.0,2442.0,758544.0,203.0,111.0,1.82
Isabella,2017,2,3739.0,6876.0,4382.0,2494.0,771156.0,206.0,112.0,1.84
Isabella,2017,3,3728.0,6841.0,4370.0,2471.0,753358.0,202.0,110.0,1.84
Isabella,2017,4,3681.0,6760.0,4326.0,2434.0,742981.0,202.0,110.0,1.84
Isabella,2017,5,3667.0,6727.0,4296.0,2431.0,736703.0,201.0,110.0,1.83
Isabella,2017,6,3599.0,6600.0,4237.0,2363.0,716363.0,199.0,109.0,1.83
Isabella,2017,7,3552.0,6503.0,4171.0,2332.0,708450.0,199.0,109.0,1.83
Isabella,2017,8,3536.0,6490.0,4145.0,2345.0,750051.0,212.0,116.0,1.84
Isabella,2017,9,3531.0,6459.0,4130.0,2329.0,750107.0,212.0,116.0,1.83
Isabella,2017,10,3546.0,6518.0,4168.0,2350.0,748262.0,211.0,115.0,1.84
Isabella,2017,11,3503.0,6393.0,4100.0,2293.0,738601.0,211.0,116.0,1.83
Isabella,2017,12,3454.0,6304.0,4040.0,2264.0,725729.0,210.0,115.0,1.83
Isabella,2018,1,3506.0,6339.0,4081.0,2258.0,725622.0,207.0,114.0,1.81
Isabella,2018,2,3501.0,6333.0,4077.0,2256.0,731622.0,209.0,116.0,1.81
Isabella,2018,3,3494.0,6272.0,4051.0,2221.0,725431.0,208.0,116.0,1.8
Isabella,2018,4,3466.0,6231.0,4023.0,2208.0,723992.0,209.0,116.0,1.8
Isabella,2018,5,3442.0,6209.0,3999.0,2210.0,710971.0,207.0,115.0,1.8
Isabella,2018,6,3429.0,6222.0,3996.0,2226.0,703065.0,205.0,113.0,1.81
Isabella,2018,7,3415.0,6212.0,3981.0,2231.0,694720.0,203.0,112.0,1.82
Isabella,2018,8,3397.0,6144.0,3944.0,2200.0,701232.0,206.0,114.0,1.81
Isabella,2018,9,3358.0,6065.0,3890.0,2175.0,681356.0,203.0,112.0,1.81
Isabella,2018,10,3329.0,5990.0,3836.0,2154.0,679929.0,204.0,114.0,1.8
Isabella,2018,11,3301.0,5933.0,3808.0,2125.0,674648.0,204.0,114.0,1.8
Isabella,2018,12,3321.0,5972.0,3834.0,2138.0,680522.0,205.0,114.0,1.8
Isabella,2019,1,3277.0,5885.0,3765.0,2120.0,664732.0,203.0,113.0,1.8
Isabella,2019,2,3277.0,5862.0,3753.0,2109.0,668762.0,204.0,114.0,1.79
Isabella,2019,3,3254.0,5805.0,3717.0,2088.0,658675.0,202.0,113.0,1.78
Isabella,2019,4,3239.0,5788.0,3703.0,2085.0,658406.0,203.0,114.0,1.79
Isabella,2019,5,3202.0,5737.0,3663.0,2074.0,652972.0,204.0,114.0,1.79
Isabella,2019,6,3182.0,5664.0,3621.0,2043.0,637315.0,200.0,113.0,1.78
Isabella,2019,7,3178.0,5646.0,3615.0,2031.0,635714.0,200.0,113.0,1.78
Isabella,2019,8,3168.0,5699.0,3602.0,2097.0,643301.0,203.0,113.0,1.8
Isabella,2019,9,3149.0,5645.0,3593.0,2052.0,630492.0,200.0,112.0,1.79
Isabella,2019,10,3192.0,5705.0,3641.0,2064.0,632419.0,198.0,111.0,1.79
Isabella,2019,11,3154.0,5671.0,3597.0,2074.0,630902.0,200.0,111.0,1.8
Isabella,2019,12,3216.0,5830.0,3672.0,2158.0,641142.0,199.0,110.0,1.81
Isabella,2020,1,3328.0,6017.0,3817.0,2200.0,650390.0,195.0,108.0,1.81
Isabella,2020,2,3359.0,6032.0,3840.0,2192.0,665549.0,198.0,110.0,1.8
Isabella,2020,3,3527.0,6326.0,4042.0,2284.0,1051130.0,298.0,166.0,1.79
Isabella,2020,4,3978.0,7299.0,4626.0,2673.0,1169479.0,294.0,160.0,1.83
Isabella,2020,5,4018.0,7321.0,4669.0,2652.0,1272474.0,317.0,174.0,1.82
Isabella,2020,6,3637.0,6279.0,4130.0,2149.0,1092550.0,300.0,174.0,1.73
Isabella,2020,7,3478.0,5940.0,3929.0,2011.0,1046592.0,301.0,176.0,1.71
Isabella,2020,8,3431.0,5837.0,3857.0,1980.0,1009105.0,294.0,173.0,1.7
Isabella,2020,9,3522.0,6128.0,3980.0,2148.0,1042811.0,296.0,170.0,1.74
Isabella,2020,10,3556.0,6268.0,4057.0,2211.0,1120021.0,315.0,179.0,1.76
Isabella,2020,11,3644.0,6486.0,4187.0,2299.0,1165482.0,320.0,180.0,1.78
Isabella,2020,12,3662.0,6544.0,4223.0,2321.0,1164324.0,318.0,178.0,1.79
Isabella,2021,1,3684.0,6571.0,4259.0,2312.0,1359871.0,369.0,207.0,1.78
Isabella,2021,2,3770.0,6743.0,4366.0,2377.0,1394910.0,370.0,207.0,1.79
Isabella,2021,3,3793.0,6798.0,4381.0,2417.0,1404969.0,370.0,207.0,1.79
Isabella,2021,4,3729.0,6669.0,4311.0,2358.0,1381046.0,370.0,207.0,1.79
Isabella,2021,5,3734.0,6668.0,4304.0,2364.0,1516398.0,406.0,227.0,1.79
Isabella,2021,6,3750.0,6713.0,4334.0,2379.0,1358869.0,362.0,202.0,1.79
Isabella,2021,7,3750.0,6718.0,4331.0,2387.0,1525201.0,407.0,227.0,1.79
Isabella,2021,8,3820.0,6905.0,4435.0,2470.0,1556677.0,408.0,225.0,1.81
Isabella,2021,9,3868.0,6955.0,4467.0,2488.0,1576526.0,408.0,227.0,1.8
Isabella,2021,10,3889.0,7027.0,4517.0,2510.0,1710440.0,440.0,243.0,1.81
Isabella,2021,11,3877.0,7022.0,4510.0,2512.0,1692234.0,436.0,241.0,1.81
Isabella,2021,12,3934.0,7191.0,4592.0,2599.0,1743424.0,443.0,242.0,1.83
Isabella,2022,1,4071.0,7444.0,4752.0,2692.0,1753124.0,431.0,236.0,1.83
Isabella,2022,2,4116.0,7516.0,4811.0,2705.0,1826253.0,444.0,243.0,1.83
Isabella,2022,3,4164.0,7578.0,4858.0,2720.0,1829737.0,439.0,241.0,1.82
Isabella,2022,4,4275.0,7821.0,4991.0,2830.0,1830373.0,428.0,234.0,1.83
Isabella,2022,5,4403.0,8061.0,5140.0,2921.0,1851682.0,421.0,230.0,1.83
Isabella,2022,6,4233.0,7790.0,4971.0,2819.0,1846423.0,436.0,237.0,1.84
Isabella,2022,7,4223.0,7767.0,4961.0,2806.0,1854360.0,439.0,239.0,1.84
Isabella,2022,8,4190.0,7684.0,4933.0,2751.0,1828362.0,436.0,238.0,1.83
Isabella,2022,9,4113.0,7477.0,4814.0,2663.0,1792882.0,436.0,240.0,1.82
Isabella,2022,10,4191.0,7628.0,4905.0,2723.0,2087658.0,498.13,273.68,1.82
Isabella,2022,11,4202.0,7675.0,4927.0,2748.0,2028461.0,482.74,264.29,1.83
Isabella,2022,12,4239.0,7727.0,4962.0,2765.0,2088307.0,492.64,270.26,1.82
Isabella,2023,1,4308.0,7850.0,5065.0,2785.0,2081845.31,483.25,265.2,1.82
Isabella,2023,2,4335.0,7907.0,5081.0,2826.0,2106674.0,485.97,266.43,1.82
Isabella,2023,3,4417.0,7991.0,5156.0,2835.0,1312670.0,297.19,164.27,1.81
Isabella,2023,4,4424.0,7975.0,5165.0,2810.0,1318380.0,298.01,165.31,1.8
Isabella,2023,5,4434.0,7971.0,5157.0,2814.0,1326861.0,299.25,166.46,1.8
Isabella,2023,6,4430.0,7972.0,5152.0,2820.0,1310970.0,295.93,164.45,1.8
Isabella,2023,7,4431.0,8016.0,5169.0,2847.0,1325656.0,299.18,165.38,1.81
Isabella,2023,8,4406.0,8002.0,5157.0,2845.0,1343236.0,304.87,167.86,1.82
Isabella,2023,9,4423.0,8055.0,5170.0,2885.0,1340443.0,303.06,166.41,1.82
Isabella,2023,10,4489.0,8204.0,5247.0,2957.0,1433307.0,319.0,175.0,1.83
Isabella,2023,11,4447.0,8077.0,5178.0,2899.0,1427756.0,321.0,177.0,1.82
Isabella,2023,12,4467.0,8128.0,5220.0,2908.0,1439344.0,322.0,177.0,1.82
Isabella,2024,1,4428.0,8086.0,5171.0,2915.0,1416431.0,320.0,175.0,1.83
Isabella,2024,2,4475.0,8197.0,5236.0,2961.0,1443599.0,323.0,176.0,1.83
Isabella,2024,3,4467.0,8237.0,5260.0,2977.0,1435185.0,321.0,174.0,1.84
Isabella,2024,4,4496.0,8289.0,5288.0,3001.0,1445595.0,322.0,174.0,1.84
Isabella,2024,5,4462.0,8207.0,5246.0,2961.0,1436773.0,322.0,175.0,1.84
Isabella,2024,6,4494.0,8294.0,5272.0,3022.0,1458305.0,325.0,176.0,1.85
Isabella,2024,7,4537.0,8396.0,5321.0,3075.0,1485505.0,327.0,177.0,1.85
Isabella,2024,8,4527.0,8400.0,5313.0,3087.0,1468552.0,324.0,175.0,1.86
Isabella,2024,9,4544.0,8351.0,5309.0,3042.0,1489899.0,328.0,178.0,1.84
Isabella,2024,10,4556.0,8455.0,5399.0,3056.0,1499464.0,329.0,177.0,1.86
Isabella,2024,11,4544.0,8454.0,5421.0,3033.0,1484583.0,327.0,176.0,1.86
Isabella,2024,12,4577.0,8497.0,5466.0,3031.0,1492115.0,326.0,176.0,1.86
Isabella,2025,1,4598.0,8557.0,5504.0,3053.0,1489763.0,324.0,174.0,1.86
Isabella,2025,2,4665.0,8658.0,5580.0,3078.0,1512165.0,324.0,175.0,1.86
Isabella,2025,3,4649.0,8598.0,5554.0,3044.0,1486500.0,320.0,173.0,1.85
Isabella,2025,4,4618.0,8562.0,5518.0,3044.0,1497325.0,324.0,175.0,1.85
Isabella,2025,5,4551.0,8448.0,5440.0,3008.0,1457997.0,320.0,173.0,1.86
Isabella,2025,6,4585.0,8478.0,5453.0,3025.0,1472966.0,321.0,174.0,1.85
Isabella,2025,7,4579.0,8476.0,5439.0,3037.0,1488309.0,325.0,176.0,1.85
Isabella,2025,8,4582.0,8466.0,5442.0,3024.0,1498174.0,327.0,177.0,1.85
Isabella,2025,9,4593.0,8527.0,5445.0,3082.0,1501279.0,327.0,176.0,1.86
Isabella,2025,10,4545.0,8371.0,5349.0,3022.0,1515724.0,333.0,181.0,1.84
Isabella,2025,11,4433.0,8141.0,5214.0,2927.0,1468183.0,331.0,180.0,1.84
Isabella,2025,12,4365.0,7993.0,5135.0,2858.0,1428114.0,327.0,179.0,1.83
Isabella,2026,1,4545.0,8371.0,5349.0,3022.0,1515724.0,333.0,181.0,1.84
Isabella,2026,2,4433.0,8141.0,5214.0,2927.0,1468183.0,331.0,180.0,1.84
Isabella,2026,3,4365.0,7993.0,5135.0,2858.0,1428114.0,327.0,179.0,1.83
Jackson,2014,10,12821.0,25396.0,14978.0,10418.0,3139992.0,245.0,124.0,1.98
Jackson,2014,11,12666.0,25150.0,14795.0,10355.0,3056239.0,241.0,122.0,1.99
Jackson,2014,12,12530.0,24837.0,14627.0,10210.0,2966833.0,237.0,119.0,1.98
Jackson,2015,1,12463.0,24724.0,14538.0,10186.0,2903667.0,233.0,117.0,1.98
Jackson,2015,2,12510.0,24860.0,14600.0,10260.0,2926931.0,234.0,118.0,1.99
Jackson,2015,3,12466.0,24770.0,14570.0,10200.0,2920187.0,234.0,118.0,1.99
Jackson,2015,4,12350.0,24520.0,14409.0,10111.0,2877499.0,233.0,117.0,1.99
Jackson,2015,5,12263.0,24291.0,14298.0,9993.0,2850175.0,232.0,117.0,1.98
Jackson,2015,6,12216.0,24150.0,14211.0,9939.0,2820456.0,231.0,117.0,1.98
Jackson,2015,7,12121.0,24018.0,14107.0,9911.0,2774485.0,229.0,116.0,1.98
Jackson,2015,8,12026.0,23823.0,13960.0,9863.0,2757937.0,229.0,116.0,1.98
Jackson,2015,9,11890.0,23563.0,13830.0,9733.0,2718020.0,229.0,115.0,1.98
Jackson,2015,10,11779.0,23374.0,13683.0,9691.0,2687716.0,228.0,115.0,1.98
Jackson,2015,11,11716.0,23286.0,13607.0,9679.0,2666298.0,228.0,115.0,1.99
Jackson,2015,12,11665.0,23167.0,13537.0,9630.0,2663511.0,228.0,115.0,1.99
Jackson,2016,1,11707.0,23216.0,13601.0,9615.0,2645710.0,226.0,114.0,1.98
Jackson,2016,2,11633.0,23069.0,13507.0,9562.0,2668655.0,229.0,116.0,1.98
Jackson,2016,3,11573.0,22974.0,13470.0,9504.0,2643564.0,228.0,115.0,1.99
Jackson,2016,4,11487.0,22902.0,13329.0,9573.0,2631825.0,229.0,115.0,1.99
Jackson,2016,5,11386.0,22667.0,13236.0,9431.0,2617432.0,230.0,115.0,1.99
Jackson,2016,6,11301.0,22548.0,13140.0,9408.0,2596295.0,230.0,115.0,2.0
Jackson,2016,7,11221.0,22335.0,13021.0,9314.0,2549345.0,227.0,114.0,1.99
Jackson,2016,8,11212.0,22365.0,13017.0,9348.0,2564005.0,229.0,115.0,1.99
Jackson,2016,9,11219.0,22343.0,12992.0,9351.0,2527240.0,225.0,113.0,1.99
Jackson,2016,10,11205.0,22324.0,12955.0,9369.0,2511715.0,224.0,113.0,1.99
Jackson,2016,11,11129.0,22064.0,12850.0,9214.0,2489780.0,224.0,113.0,1.98
Jackson,2016,12,11067.0,21884.0,12751.0,9133.0,2472747.0,223.0,113.0,1.98
Jackson,2017,1,11109.0,21909.0,12792.0,9117.0,2463183.0,222.0,112.0,1.97
Jackson,2017,2,10995.0,21667.0,12654.0,9013.0,2469606.0,225.0,114.0,1.97
Jackson,2017,3,10926.0,21509.0,12583.0,8926.0,2431057.0,223.0,113.0,1.97
Jackson,2017,4,10827.0,21326.0,12468.0,8858.0,2414596.0,223.0,113.0,1.97
Jackson,2017,5,10816.0,21311.0,12449.0,8862.0,2417658.0,224.0,113.0,1.97
Jackson,2017,6,10762.0,21190.0,12375.0,8815.0,2388423.0,222.0,113.0,1.97
Jackson,2017,7,10705.0,21052.0,12303.0,8749.0,2364874.0,221.0,112.0,1.97
Jackson,2017,8,10716.0,21001.0,12295.0,8706.0,2512723.0,234.0,120.0,1.96
Jackson,2017,9,10705.0,20939.0,12250.0,8689.0,2503293.0,234.0,120.0,1.96
Jackson,2017,10,10615.0,20631.0,12104.0,8527.0,2468444.0,233.0,120.0,1.94
Jackson,2017,11,10588.0,20547.0,12047.0,8500.0,2434208.0,230.0,118.0,1.94
Jackson,2017,12,10529.0,20398.0,11987.0,8411.0,2433035.0,231.0,119.0,1.94
Jackson,2018,1,10560.0,20424.0,12037.0,8387.0,2390849.0,226.0,117.0,1.93
Jackson,2018,2,10583.0,20355.0,12027.0,8328.0,2412370.0,228.0,119.0,1.92
Jackson,2018,3,10513.0,20136.0,11938.0,8198.0,2370062.0,225.0,118.0,1.92
Jackson,2018,4,10467.0,20005.0,11887.0,8118.0,2356875.0,225.0,118.0,1.91
Jackson,2018,5,10407.0,19910.0,11805.0,8105.0,2348822.0,226.0,118.0,1.91
Jackson,2018,6,10426.0,19940.0,11815.0,8125.0,2336200.0,224.0,117.0,1.91
Jackson,2018,7,10431.0,19885.0,11843.0,8042.0,2343615.0,225.0,118.0,1.91
Jackson,2018,8,10243.0,19546.0,11624.0,7922.0,2320476.0,227.0,119.0,1.91
Jackson,2018,9,10042.0,19144.0,11363.0,7781.0,2246055.0,224.0,117.0,1.91
Jackson,2018,10,9889.0,18760.0,11168.0,7592.0,2201589.0,223.0,117.0,1.9
Jackson,2018,11,9645.0,18244.0,10868.0,7376.0,2134709.0,221.0,117.0,1.89
Jackson,2018,12,9398.0,17769.0,10588.0,7181.0,2100912.0,224.0,118.0,1.89
Jackson,2019,1,9353.0,17668.0,10528.0,7140.0,2041660.0,218.0,116.0,1.89
Jackson,2019,2,9300.0,17541.0,10446.0,7095.0,2025634.0,218.0,115.0,1.89
Jackson,2019,3,9349.0,17664.0,10497.0,7167.0,2030216.0,217.0,115.0,1.89
Jackson,2019,4,9272.0,17467.0,10384.0,7083.0,2016916.0,218.0,115.0,1.88
Jackson,2019,5,9164.0,17212.0,10237.0,6975.0,1978099.0,216.0,115.0,1.88
Jackson,2019,6,8989.0,16856.0,10025.0,6831.0,1927855.0,214.0,114.0,1.88
Jackson,2019,7,8889.0,16711.0,9887.0,6824.0,1916524.0,216.0,115.0,1.88
Jackson,2019,8,8777.0,16576.0,9782.0,6794.0,1890069.0,215.0,114.0,1.89
Jackson,2019,9,8654.0,16280.0,9611.0,6669.0,1831292.0,212.0,112.0,1.88
Jackson,2019,10,8593.0,16120.0,9531.0,6589.0,1832862.0,213.0,114.0,1.88
Jackson,2019,11,8478.0,15960.0,9416.0,6544.0,1795706.0,212.0,113.0,1.88
Jackson,2019,12,8554.0,16100.0,9500.0,6600.0,1791466.0,209.0,111.0,1.88
Jackson,2020,1,8857.0,16640.0,9888.0,6752.0,1823046.0,206.0,110.0,1.88
